"CASING_ID","PIPE_ID","WELL_ID","LAYER","MATERIAL","DEPTH_FROM","DEPTH_TO","CASING_DIAMETER","CASING_DIAMETER_UOM","CASING_DEPTH_UOM"
1005413974,1005413961,"7228017",2,"4",64.00,103.00,6.00,"inch","ft"
1005414413,1005414402,"7228018",2,"4",38.00,103.00,5.93,"inch","ft"
1005414412,1005414402,"7228018",1,"1",-2.00,38.00,6.25,"inch","ft"
1005414534,1005414518,"7228019",3,"4",142.00,200.00,5.87,"inch","ft"
1005414533,1005414518,"7228019",2,"4",40.00,142.00,6.12,"inch","ft"
1005414532,1005414518,"7228019",1,"1",-2.00,40.00,6.25,"inch","ft"
1005414820,1005414809,"7228021",2,"4",58.00,162.00,5.93,"inch","ft"
1005414819,1005414809,"7228021",1,"1",-2.00,58.00,6.25,"inch","ft"
1005414919,1005414907,"7228022",1,"1",-2.00,198.00,6.25,"inch","ft"
1005414920,1005414907,"7228022",2,"4",198.00,240.00,5.93,"inch","ft"
1005415170,1005415161,"7228024",2,"4",20.00,65.00,6.12,"inch","ft"
1005415169,1005415161,"7228024",1,"1",-2.00,20.00,6.25,"inch","ft"
1005415255,1005415244,"7228025",1,"1",-2.00,26.00,6.25,"inch","ft"
1005415256,1005415244,"7228025",2,"4",26.00,100.00,6.00,"inch","ft"
1005415442,1005415432,"7228027",1,"1",-2.00,58.00,6.25,"inch","ft"
1005415443,1005415432,"7228027",2,"4",58.00,78.00,6.00,"inch","ft"
1005415743,1005415733,"7228031",1,"1",-2.00,23.00,6.25,"inch","ft"
1005415744,1005415733,"7228031",2,"4",23.00,160.00,5.87,"inch","ft"
1005415786,1005415775,"7228032",1,"1",-2.00,58.00,6.25,"inch","ft"
1005415787,1005415775,"7228032",2,"4",58.00,203.00,6.00,"inch","ft"
1005415829,1005415819,"7228033",1,"1",-2.00,50.00,6.25,"inch","ft"
1005415830,1005415819,"7228033",2,"4",50.00,123.00,6.00,"inch","ft"
1005415869,1005415861,"7228034",1,"1",-2.00,20.00,6.25,"inch","ft"
1005415870,1005415861,"7228034",2,"4",20.00,92.00,5.87,"inch","ft"
1005416554,1005416550,"7228038",,,,,,"inch","ft"
1005416564,1005416560,"7228051",,,,,,"cm","m"
1005427912,1005427903,"7228086",1,"1",-0.60,30.50,15.55,"cm","m"
1005427913,1005427903,"7228086",2,"4",30.50,32.30,15.55,"cm","m"
1005427998,1005427994,"7228089",,,,,,"cm","m"
1005428005,1005428001,"7228090",,,,,,"cm","m"
1005431798,1005431792,"7228282",1,"1",0.00,28.00,6.25,"inch","ft"
1005433569,1005433565,"7228356",1,"5",0.00,0.31,4.03,"cm","m"
1005435494,1005435490,"7228427",1,"5",0.00,1.22,3.45,"cm","m"
1005377165,1005377158,"7228805",1,"1",-1.00,41.40,15.88,"cm","m"
1005377193,1005377189,"7228806",,,,,,"cm","m"
1005377246,1005377236,"7228808",1,"1",-0.46,6.25,15.88,"cm","m"
1005377501,1005377491,"7228809",1,"1",-0.46,11.74,15.88,"cm","m"
1005377543,1005377533,"7228810",1,"1",-0.46,8.08,15.88,"cm","m"
1005377581,1005377574,"7228811",1,"1",-0.64,9.15,15.88,"cm","m"
1005377696,1005377692,"7228814",,,,,,"cm","m"
1005377710,1005377701,"7228815",1,"1",-0.46,22.88,15.88,"cm","m"
1005377746,1005377742,"7228816",,,,,,"cm","m"
1005379798,1005379793,"7228935",1,"5",0.00,8.00,2.00,"inch","ft"
1005379912,1005379907,"7228936",1,"5",0.00,6.00,2.00,"inch","ft"
1005381751,1005381743,"7228996",1,"1",-0.60,12.80,15.55,"cm","m"
1005381752,1005381743,"7228996",2,"4",12.80,39.00,15.55,"cm","m"
1005381883,1005381879,"7228997",1,"1",-0.60,12.10,12.30,"cm","m"
1005381884,1005381879,"7228997",2,"4",12.10,29.20,,"cm","m"
1005382260,1005382251,"7229001",1,"1",-0.60,24.30,15.55,"cm","m"
1005382261,1005382251,"7229001",2,"4",24.30,27.40,15.55,"cm","m"
1005382626,1005382616,"7229007",2,"1",-0.60,14.54,15.55,"cm","m"
1005382625,1005382616,"7229007",1,"4",0.00,6.06,25.40,"cm","m"
1005382745,1005382736,"7229010",2,"1",-0.60,9.09,15.55,"cm","m"
1005382744,1005382736,"7229010",1,"4",0.00,6.06,25.40,"cm","m"
1005382785,1005382776,"7229011",2,"1",-0.60,10.90,15.55,"cm","m"
1005382784,1005382776,"7229011",1,"4",0.00,6.06,25.40,"cm","m"
1005382824,1005382816,"7229012",1,"4",0.00,6.06,25.40,"cm","m"
1005382825,1005382816,"7229012",2,"1",-0.60,9.09,15.55,"cm","m"
1005382940,1005382934,"7229015",1,"4",0.00,12.42,25.40,"cm","m"
1005382941,1005382934,"7229015",2,"1",-0.60,12.42,15.55,"cm","m"
1005383057,1005383049,"7229018",1,"4",0.00,6.06,25.40,"cm","m"
1005383058,1005383049,"7229018",2,"1",-0.60,31.81,15.55,"cm","m"
1005388928,1005388918,"7229189",2,"1",0.00,79.00,6.25,"inch","ft"
1005388927,1005388918,"7229189",1,,0.00,79.00,9.87,"inch","ft"
1005388929,1005388918,"7229189",3,"4",79.00,181.00,6.12,"inch","ft"
1005395567,1005395563,"7229420",1,"5",0.00,3.05,50.00,"cm","m"
1005395626,1005395622,"7229421",,,,,,"inch","ft"
1005395651,1005395647,"7229422",1,"5",0.00,10.00,2.00,"inch","ft"
1005400814,1005400810,"7229541",1,"5",,,2.00,"inch","ft"
1005358467,1005358462,"7229963",1,"5",0.00,0.91,3.45,"cm","m"
1005358480,1005358475,"7229964",1,"5",0.00,0.91,3.45,"cm","m"
1005358493,1005358488,"7229965",1,"5",0.00,5.00,1.50,"inch","ft"
1005358505,1005358500,"7229966",1,"5",0.00,4.00,1.50,"inch","ft"
1005359127,1005359120,"7230013",1,"5",0.00,,3.45,"cm","m"
1005359142,1005359135,"7230014",1,"5",0.00,2.13,3.45,"cm","m"
1005359157,1005359150,"7230015",1,"5",0.00,1.50,3.45,"cm","m"
1005359224,1005359218,"7230032",1,"5",0.00,4.57,4.03,"cm","m"
1005359238,1005359232,"7230033",1,"5",0.00,4.57,4.03,"cm","m"
1005359310,1005359304,"7230034",1,"5",0.00,1.50,5.20,"cm","m"
1005359479,1005359473,"7230035",1,"5",0.00,1.50,5.20,"cm","m"
1005359649,1005359642,"7230039",1,"5",0.00,1.83,3.45,"cm","m"
1005359707,1005359700,"7230040",1,"5",0.00,1.83,3.45,"cm","m"
1005359760,1005359753,"7230044",1,"5",0.00,3.10,4.03,"cm","m"
1005359814,1005359807,"7230045",1,"5",0.00,3.10,4.03,"cm","m"
1005359829,1005359822,"7230046",1,"5",0.00,3.10,4.03,"cm","m"
1005361218,1005361211,"7230084",1,"5",0.15,2.30,5.08,"cm","m"
1005361231,1005361223,"7230085",1,"5",0.15,7.64,5.08,"cm","m"
1005361461,1005361454,"7230087",1,"5",0.00,1.60,5.80,"cm","m"
1005361508,1005361501,"7230088",1,"5",0.00,1.52,5.08,"cm","m"
1005361542,1005361534,"7230089",1,"5",0.00,6.00,5.08,"cm","m"
1005361577,1005361569,"7230090",1,"5",0.00,3.70,5.08,"cm","m"
1005361709,1005361700,"7230092",1,"5",0.00,3.00,3.18,"cm","m"
1005361732,1005361724,"7230093",1,"5",0.00,3.00,3.18,"cm","m"
1005361753,1005361747,"7230094",1,"5",0.15,1.20,5.08,"cm","m"
1005361781,1005361776,"7230095",1,"5",0.00,4.70,5.08,"cm","m"
1005361800,1005361795,"7230096",,,,,,"cm","m"
1005361813,1005361804,"7230097",1,"5",0.00,10.80,5.08,"cm","m"
1005361829,1005361823,"7230098",1,"5",0.00,6.80,5.08,"cm","m"
1005370722,1005370714,"7230217",1,"1",0.00,110.00,6.12,"inch","ft"
1005370723,1005370714,"7230217",2,"4",110.00,130.00,6.12,"inch","ft"
1005371526,1005371516,"7230291",2,"4",15.80,34.10,15.55,"cm","m"
1005371525,1005371516,"7230291",1,"1",-0.60,15.80,15.55,"cm","m"
1005404689,1005404685,"7230307",,,,,,"inch","ft"
1005404698,1005404694,"7230308",,,,,,"inch","ft"
1005404730,1005404720,"7230309",2,"4",131.00,240.00,6.00,"inch","ft"
1005404729,1005404720,"7230309",1,"1",-2.00,131.00,6.25,"inch","ft"
1005404822,1005404810,"7230310",1,"1",-2.00,30.00,6.25,"inch","ft"
1005404823,1005404810,"7230310",2,"4",30.00,100.00,5.93,"inch","ft"
1005404912,1005404902,"7230311",1,"1",-2.00,132.00,6.25,"inch","ft"
1005404913,1005404902,"7230311",2,"4",132.00,220.00,6.12,"inch","ft"
1005404970,1005404960,"7230312",1,"1",-2.00,20.00,6.25,"inch","ft"
1005404971,1005404960,"7230312",2,"4",20.00,160.00,5.93,"inch","ft"
1005405043,1005405032,"7230313",1,"1",-2.00,131.00,6.25,"inch","ft"
1005405044,1005405032,"7230313",2,"4",131.00,285.00,6.12,"inch","ft"
1005405633,1005405624,"7230317",2,"4",24.00,98.00,6.12,"inch","ft"
1005405632,1005405624,"7230317",1,"1",-2.00,24.00,6.25,"inch","ft"
1005405677,1005405665,"7230318",2,"4",48.00,140.00,5.93,"inch","ft"
1005405676,1005405665,"7230318",1,"1",-2.00,48.00,6.25,"inch","ft"
1005405726,1005405714,"7230319",2,"4",132.00,297.00,6.00,"inch","ft"
1005405725,1005405714,"7230319",1,"1",-2.00,132.00,6.25,"inch","ft"
1005405778,1005405767,"7230320",1,"1",-2.00,78.00,6.25,"inch","ft"
1005405779,1005405767,"7230320",2,"4",78.00,137.00,6.00,"inch","ft"
1005405950,1005405939,"7230324",1,"1",-2.00,42.00,6.25,"inch","ft"
1005405951,1005405939,"7230324",2,"4",42.00,260.00,5.93,"inch","ft"
1005360242,1005360236,"7230759",1,"5",0.00,5.00,2.00,"inch","ft"
1005420445,1005420436,"7230793",2,"1",-0.60,30.30,15.55,"cm","m"
1005420444,1005420436,"7230793",1,"4",0.00,6.06,25.40,"cm","m"
1005408223,1005408219,"7230919",1,"5",0.00,2.44,5.20,"cm","m"
1005408239,1005408234,"7230920",1,"5",0.00,,5.20,"cm","m"
1005408258,1005408253,"7230921",1,"5",0.00,1.22,5.20,"cm","m"
1005408282,1005408278,"7230922",1,"5",0.00,6.10,5.20,"cm","m"
1005408300,1005408296,"7230923",1,"5",0.00,2.74,4.03,"cm","m"
1005408531,1005408526,"7230926",1,"5",0.00,3.10,4.03,"cm","m"
1005408540,1005408536,"7230927",1,"5",0.00,3.10,4.03,"cm","m"
1005408549,1005408545,"7230928",1,"5",0.00,1.50,5.20,"cm","m"
1005408588,1005408584,"7230929",1,"5",0.00,3.10,5.20,"cm","m"
1005408711,1005408707,"7230930",1,"5",0.00,3.10,5.20,"cm","m"
1005409607,1005409600,"7230956",1,"5",0.00,18.29,4.83,"cm","m"
1005409646,1005409641,"7230959",1,"5",0.00,4.57,4.03,"cm","m"
1005409687,1005409680,"7230962",1,"5",0.00,10.67,5.20,"cm","m"
1005409701,1005409695,"7230963",1,"5",0.00,1.50,5.29,"cm","m"
1005410198,1005410191,"7230965",1,"5",0.00,7.93,3.45,"cm","m"
1005283698,1005283693,"7231245",1,"5",0.00,25.00,2.00,"inch","ft"
1005283767,1005283762,"7231249",2,"1",2.50,,12.70,"cm","m"
1005283766,1005283762,"7231249",1,"1",0.45,2.50,15.86,"cm","m"
1005283776,1005283772,"7231250",1,"1",0.45,2.00,15.86,"cm","m"
1005283777,1005283772,"7231250",2,"1",2.00,,15.86,"cm","m"
1005283790,1005283785,"7231251",2,"1",1.90,,12.70,"cm","m"
1005283789,1005283785,"7231251",1,"1",0.45,1.90,15.86,"cm","m"
1005283803,1005283798,"7231252",2,"1",2.30,,15.86,"cm","m"
1005283802,1005283798,"7231252",1,"1",0.45,2.30,15.86,"cm","m"
1005283819,1005283814,"7231253",2,"1",1.50,,12.70,"cm","m"
1005283818,1005283814,"7231253",1,"1",0.45,1.50,15.86,"cm","m"
1005285276,1005285271,"7231254",2,"1",1.70,,15.86,"cm","m"
1005285275,1005285271,"7231254",1,"1",0.45,1.70,15.86,"cm","m"
1005285285,1005285281,"7231255",1,"1",0.45,1.48,15.86,"inch","ft"
1005286435,1005286428,"7231361",1,"5",0.00,5.79,3.45,"cm","m"
1005286453,1005286446,"7231362",1,"5",0.00,7.32,3.45,"cm","m"
1005286666,1005286658,"7231367",1,"5",0.00,2.13,4.03,"cm","m"
1005291254,1005291250,"7231497",1,"5",,,4.03,"cm","m"
1005291283,1005291279,"7231498",1,"5",,,4.03,"cm","m"
1005291300,1005291296,"7231499",1,"5",,,5.20,"cm","m"
1005291311,1005291307,"7231500",1,"5",,,4.03,"cm","m"
1005291322,1005291318,"7231501",1,"5",,,5.20,"cm","m"
1005291333,1005291329,"7231502",1,"5",,,4.03,"cm","m"
1005291350,1005291346,"7231503",1,"5",,,5.20,"inch","ft"
1005291364,1005291360,"7231504",1,"5",,,5.20,"cm","m"
1005291381,1005291377,"7231505",1,"5",,,4.03,"cm","m"
1005291398,1005291394,"7231506",1,"5",,,4.03,"cm","m"
1005291412,1005291408,"7231507",1,"5",,,5.20,"cm","m"
1005291426,1005291422,"7231508",1,"5",,,4.03,"cm","m"
1005291443,1005291439,"7231509",1,"5",0.00,,4.03,"cm","m"
1005291460,1005291456,"7231510",1,"5",0.00,,5.20,"cm","m"
1005291525,1005291521,"7231511",1,"5",0.00,7.32,4.03,"inch","ft"
1005291536,1005291532,"7231512",1,"5",0.00,6.10,5.20,"cm","m"
1005291550,1005291546,"7231513",1,"5",0.00,2.13,5.20,"cm","m"
1005291561,1005291557,"7231514",1,"5",0.00,12.10,5.20,"cm","m"
1005291572,1005291568,"7231515",1,"5",0.00,7.62,4.03,"cm","m"
1005291586,1005291582,"7231516",1,,0.00,2.13,4.03,"cm","m"
1005291603,1005291599,"7231517",1,"5",0.00,6.40,5.20,"cm","m"
1005291620,1005291616,"7231518",1,"5",0.00,12.10,4.03,"cm","m"
1005291631,1005291627,"7231519",1,"5",0.00,7.62,4.03,"cm","m"
1005291642,1005291638,"7231520",1,"5",0.00,2.44,4.03,"cm","m"
1005291731,1005291727,"7231524",1,"5",,,5.20,"cm","m"
1005291743,1005291738,"7231525",1,"5",0.00,2.13,5.20,"cm","m"
1005291753,1005291748,"7231526",1,"5",0.00,7.32,3.45,"cm","m"
1005291843,1005291839,"7231527",1,"5",,,5.20,"cm","m"
1005291854,1005291850,"7231528",1,"5",,,5.20,"cm","m"
1005291865,1005291861,"7231529",1,"5",,,2.61,"cm","m"
1005291877,1005291872,"7231530",1,"5",,,2.61,"cm","m"
1005291886,1005291882,"7231531",1,"5",,,5.20,"cm","m"
1005291903,1005291899,"7231532",1,"5",,,3.45,"cm","m"
1005291914,1005291910,"7231533",1,"5",,,5.20,"cm","m"
1005291930,1005291924,"7231534",1,"5",0.00,1.22,5.20,"cm","m"
1005291953,1005291947,"7231535",1,"5",0.00,1.22,5.20,"cm","m"
1005335215,1005335210,"7231680",1,"3",0.00,15.00,36.00,"inch","ft"
1005335283,1005335278,"7231681",1,"3",0.00,15.00,36.00,"inch","ft"
1005340908,1005340902,"7231783",1,"5",2.80,3.00,3.80,"cm","m"
1005340909,1005340902,"7231783",2,"5",0.80,6.40,3.80,"cm","m"
1005340910,1005340902,"7231783",3,"1",0.80,1.30,15.55,"cm","m"
1005340923,1005340919,"7231784",1,"5",0.80,0.00,3.80,"cm","m"
1005344233,1005344226,"7231898",1,"3",0.00,,120.00,"cm","m"
1005410866,1005410861,"7231974",,,,,,"cm","m"
1005410916,1005410908,"7231975",1,"1",0.00,36.27,15.55,"cm","m"
1005411289,1005411280,"7231976",1,"1",0.00,12.71,5.55,"cm","m"
1005430232,1005430224,"7232100",1,"5",0.00,12.50,4.03,"cm","m"
1005431406,1005431400,"7232120",1,"5",0.00,1.83,4.03,"cm","m"
1005431420,1005431414,"7232121",1,"5",0.00,1.83,4.03,"cm","m"
1005431448,1005431442,"7232122",1,"5",0.00,2.13,4.03,"cm","m"
1005453637,1005453630,"7232395",1,"1",0.00,22.00,6.00,"inch","ft"
1005455323,1005455319,"7232407",,,,,,"inch","ft"
1005469775,1005469771,"7232659",,,,,,"cm","m"
1005472719,1005472711,"7232751",1,"1",-2.00,34.00,6.25,"inch","ft"
1005472720,1005472711,"7232751",2,"4",34.00,420.00,6.00,"inch","ft"
1005408023,1005408015,"7233005",1,"4",0.00,6.06,25.40,"cm","m"
1005408024,1005408015,"7233005",2,"1",1.00,16.06,15.55,"cm","m"
1005408091,1005408083,"7233007",1,"4",0.00,13.33,25.40,"cm","m"
1005408092,1005408083,"7233007",2,"1",0.60,24.24,15.55,"cm","m"
1005408315,1005408307,"7233008",2,"1",0.54,6.06,15.55,"cm","m"
1005408314,1005408307,"7233008",1,"4",0.00,6.06,25.40,"cm","m"
1005418222,1005418216,"7233118",1,"5",0.00,10.00,2.00,"inch","ft"
1005418283,1005418279,"7233119",1,"5",0.00,19.00,20.00,"inch","ft"
1005448047,1005448039,"7233451",2,"5",10.00,12.00,2.00,"inch","ft"
1005448046,1005448039,"7233451",1,"5",0.00,5.00,2.00,"inch","ft"
1005448186,1005448178,"7233452",2,"5",10.00,16.00,2.00,"inch","ft"
1005448185,1005448178,"7233452",1,"5",0.00,5.00,2.00,"inch","ft"
1005458454,1005458446,"7233550",1,"1",0.45,18.89,15.86,"cm","m"
1005458833,1005458824,"7233554",1,"1",0.45,14.93,15.86,"cm","m"
1005458885,1005458878,"7233555",1,"1",0.45,6.40,15.86,"cm","m"
1005459062,1005459054,"7233558",1,"1",0.45,13.10,15.86,"cm","m"
1005459104,1005459095,"7233559",1,"1",0.45,13.10,15.86,"cm","m"
1005459167,1005459160,"7233560",1,"1",0.45,6.40,15.86,"cm","m"
1005459364,1005459353,"7233564",1,"1",0.45,17.98,15.86,"cm","m"
1005459496,1005459487,"7233567",1,"1",0.45,83.81,15.86,"cm","m"
1005459586,1005459575,"7233570",1,"1",0.45,21.94,15.86,"cm","m"
1005459655,1005459630,"7233571",1,"1",0.45,13.10,15.86,"cm","m"
1005459752,1005459744,"7233572",1,"1",0.45,12.19,15.86,"cm","m"
1005459803,1005459794,"7233573",1,"1",2.13,6.58,15.86,"cm","m"
1005459941,1005459932,"7233574",1,"1",0.45,25.60,15.86,"cm","m"
1005460073,1005460063,"7233575",1,"1",0.45,6.40,15.86,"cm","m"
1005460178,1005460168,"7233576",1,"1",0.45,9.44,15.86,"cm","m"
1005460309,1005460300,"7233577",1,"1",0.45,15.84,15.86,"cm","m"
1005461141,1005461134,"7233583",1,"1",1.37,6.40,15.86,"cm","m"
1005461234,1005461225,"7233584",1,"1",0.45,6.40,15.86,"cm","m"
1005461312,1005461303,"7233585",1,"1",0.45,6.40,15.86,"cm","m"
1005461626,1005461617,"7233586",1,"1",0.45,15.84,15.86,"cm","m"
1005461732,1005461723,"7233588",1,"1",0.45,19.81,15.86,"cm","m"
1005462830,1005462822,"7233590",1,"1",0.45,15.84,15.86,"cm","m"
1005462903,1005462893,"7233591",1,"1",0.45,13.10,15.86,"cm","m"
1005463347,1005463337,"7233592",1,"1",0.45,13.10,15.86,"cm","m"
1005463576,1005463565,"7233593",1,"1",0.45,26.51,15.86,"cm","m"
1005463858,1005463847,"7233596",1,"1",0.45,39.92,15.86,"cm","m"
1005463968,1005463958,"7233597",1,"1",0.45,10.36,15.86,"cm","m"
1005464062,1005464055,"7233598",1,"1",0.45,4.26,15.86,"cm","m"
1005464075,1005464067,"7233599",1,"1",0.45,6.40,15.86,"cm","m"
1005464087,1005464080,"7233600",1,"1",0.45,6.40,15.86,"cm","m"
1005464100,1005464093,"7233601",1,"1",0.45,6.40,15.86,"cm","m"
1005464114,1005464105,"7233602",1,"1",0.45,15.84,15.86,"cm","m"
1005464154,1005464145,"7233603",1,"1",0.45,16.15,15.86,"cm","m"
1005464187,1005464183,"7233604",,,,,,"cm","m"
1005464195,1005464191,"7233605",,,,,,"cm","m"
1005464203,1005464199,"7233606",,,,,,"cm","m"
1005464219,1005464215,"7233608",,,,,,"inch","ft"
1005464227,1005464223,"7233609",,,,,,"cm","m"
1005464243,1005464239,"7233611",,,,,,"cm","m"
1005464407,1005464403,"7233613",,,,,,"cm","m"
1005464449,1005464441,"7233614",1,"1",0.45,13.10,15.86,"cm","m"
1005422959,1005422954,"7233762",1,"5",0.00,3.10,4.03,"cm","m"
1005422973,1005422967,"7233763",1,"5",0.00,1.50,4.03,"cm","m"
1005423105,1005423100,"7233764",1,"5",0.00,1.50,4.03,"cm","m"
1005424240,1005424232,"7233786",1,"5",0.00,3.35,3.45,"cm","m"
1005424291,1005424285,"7233787",1,"5",0.00,0.91,5.20,"cm","m"
1005424855,1005424849,"7233788",1,"5",0.00,0.91,5.20,"cm","m"
1005424869,1005424863,"7233789",1,"5",0.00,0.91,5.20,"cm","m"
1005424900,1005424893,"7233790",1,"5",0.00,2.13,5.20,"cm","m"
1005424912,1005424908,"7233791",1,"5",,,20.32,"cm","m"
1005424948,1005424944,"7233792",1,"5",,,20.32,"cm","m"
1005424971,1005424967,"7233793",1,"5",,,20.32,"cm","m"
1005424981,1005424976,"7233794",1,"5",,,11.43,"cm","m"
1005425004,1005425000,"7233795",1,"5",,,20.32,"cm","m"
1005425020,1005425016,"7233796",1,"5",,,11.43,"cm","m"
1005425048,1005425044,"7233797",1,"5",,,20.32,"cm","m"
1005425075,1005425071,"7233798",1,"5",,,20.32,"cm","m"
1005425085,1005425081,"7233799",1,"5",,,5.20,"cm","m"
1005425095,1005425091,"7233800",1,"5",,,5.20,"inch","ft"
1005425320,1005425316,"7233801",1,"5",,,20.32,"cm","m"
1005425412,1005425408,"7233802",1,"5",,,5.20,"cm","m"
1005426202,1005426194,"7233812",1,"5",0.00,30.00,1.59,"inch","ft"
1005426255,1005426247,"7233813",1,"5",0.00,30.00,1.59,"inch","ft"
1005426312,1005426304,"7233814",1,"5",0.00,30.00,1.36,"inch","ft"
1005434070,1005434062,"7233815",1,"5",0.00,23.00,1.36,"inch","ft"
1005434098,1005434090,"7233816",1,"5",0.00,23.00,1.36,"inch","ft"
1005434126,1005434118,"7233817",1,"5",0.00,23.00,1.36,"inch","ft"
1005434154,1005434146,"7233818",1,"5",0.00,23.00,1.36,"inch","ft"
1005434193,1005434185,"7233819",1,"5",0.00,23.00,1.36,"inch","ft"
1005436212,1005436206,"7233868",1,"5",0.00,2.13,3.45,"cm","m"
1005436486,1005436479,"7233874",1,"5",0.00,3.10,5.20,"cm","m"
1005436588,1005436581,"7233875",1,"5",0.00,3.10,5.20,"cm","m"
1005436713,1005436706,"7233876",1,"5",0.00,3.10,5.20,"cm","m"
1005436727,1005436721,"7233877",1,"5",0.00,2.13,4.03,"cm","m"
1005436741,1005436735,"7233878",1,"5",0.00,2.44,4.03,"cm","m"
1005436753,1005436747,"7233879",1,"5",0.00,2.13,4.03,"cm","m"
1005436930,1005436924,"7233882",1,"5",0.00,1.52,4.03,"cm","m"
1005436944,1005436938,"7233883",1,"5",0.00,1.52,4.03,"cm","m"
1005436957,1005436951,"7233884",1,"5",0.00,1.52,4.03,"cm","m"
1005437030,1005437023,"7233889",1,"5",0.00,3.50,5.20,"cm","m"
1005443275,1005443270,"7234037",1,"1",0.00,80.00,6.25,"inch","ft"
1005443694,1005443690,"7234058",1,"1",-4.50,128.00,6.25,"inch","ft"
1005512110,1005443690,"7234058",2,"4",128.00,145.00,6.00,"inch","ft"
1005467800,1005467792,"7234367",2,,,,1.00,"inch","ft"
1005467799,1005467792,"7234367",1,"1",0.00,40.00,6.25,"inch","ft"
1005484059,1005484054,"7234691",1,"1",0.00,31.00,6.25,"inch","ft"
1005484060,1005484054,"7234691",2,"1",24.00,42.00,5.50,"inch","ft"
1005484125,1005484119,"7234692",1,"1",0.00,35.00,6.25,"inch","ft"
1005484126,1005484119,"7234692",2,"1",25.00,37.00,5.50,"inch","ft"
1005484187,1005484182,"7234693",1,"1",0.00,20.00,6.25,"inch","ft"
1005484214,1005484207,"7234694",1,"1",0.00,20.00,6.25,"inch","ft"
1005484240,1005484234,"7234695",1,"1",0.00,18.00,6.25,"inch","ft"
1005484241,1005484234,"7234695",2,"1",14.00,21.00,5.50,"inch","ft"
1005484301,1005484295,"7234696",1,"1",0.00,20.00,6.25,"inch","ft"
1005484368,1005484363,"7234697",1,"1",0.00,20.00,6.25,"inch","ft"
1005484369,1005484363,"7234697",2,"1",15.00,25.00,5.50,"inch","ft"
1005484437,1005484431,"7234698",2,"1",22.00,41.00,5.50,"inch","ft"
1005484436,1005484431,"7234698",1,"1",0.00,36.00,6.25,"inch","ft"
1005484486,1005484481,"7234699",1,"1",0.00,36.00,6.25,"inch","ft"
1005484487,1005484481,"7234699",2,"1",30.00,41.00,5.50,"inch","ft"
1005488491,1005488485,"7234755",1,"1",0.00,20.00,6.25,"inch","ft"
1005488528,1005488522,"7234756",1,"1",0.00,20.00,6.25,"inch","ft"
1005489154,1005489150,"7234778",,,,,,"inch","ft"
1005489175,1005489171,"7234780",,,,,,"inch","ft"
1005489195,1005489191,"7234781",,,,,,"inch","ft"
1005489241,1005489237,"7234782",,,,,,"inch","ft"
1005489285,1005489274,"7234783",1,"1",-2.00,20.00,6.25,"inch","ft"
1005489286,1005489274,"7234783",2,"4",20.00,120.00,6.00,"inch","ft"
1005489340,1005489331,"7234784",1,"1",-2.00,68.00,6.25,"inch","ft"
1005489341,1005489331,"7234784",2,"4",68.00,112.00,6.00,"inch","ft"
1005489551,1005489538,"7234788",1,"1",-2.00,20.00,6.25,"inch","ft"
1005489552,1005489538,"7234788",2,"4",20.00,100.00,5.94,"inch","ft"
1005489622,1005489609,"7234789",1,"1",-2.00,62.00,6.25,"inch","ft"
1005489623,1005489609,"7234789",2,"4",62.00,135.00,5.94,"inch","ft"
1005489925,1005489914,"7234794",1,"1",-2.00,68.00,6.25,"inch","ft"
1005489926,1005489914,"7234794",2,"4",68.00,180.00,5.94,"inch","ft"
1005489983,1005489970,"7234795",1,"1",-2.00,58.00,6.25,"inch","ft"
1005489984,1005489970,"7234795",2,"4",58.00,220.00,5.94,"inch","ft"
1005490067,1005490057,"7234796",1,"1",-2.00,20.00,6.25,"inch","ft"
1005490068,1005490057,"7234796",2,"4",20.00,144.00,5.94,"inch","ft"
1005490406,1005490395,"7234798",1,"1",-2.00,20.00,6.25,"inch","ft"
1005490407,1005490395,"7234798",2,"4",20.00,99.00,5.94,"inch","ft"
1005490600,1005490590,"7234801",2,"4",42.00,170.00,6.12,"inch","ft"
1005490599,1005490590,"7234801",1,"1",-2.00,42.00,6.25,"inch","ft"
1005490841,1005490831,"7234804",1,"1",-2.00,50.00,6.25,"inch","ft"
1005490842,1005490831,"7234804",2,"4",50.00,100.00,6.00,"inch","ft"
1005490897,1005490887,"7234805",1,"1",-2.00,52.00,6.25,"inch","ft"
1005490898,1005490887,"7234805",2,"4",52.00,200.00,5.94,"inch","ft"
1005490969,1005490958,"7234806",2,"4",46.00,180.00,5.94,"inch","ft"
1005490968,1005490958,"7234806",1,"1",-2.00,46.00,6.25,"inch","ft"
1005491027,1005491015,"7234807",1,"1",-2.00,20.00,6.25,"inch","ft"
1005491028,1005491015,"7234807",2,"4",20.00,122.00,5.94,"inch","ft"
