"WELL_ID","AUDIT_NO","TAG","FINAL_STA","DATA_SRC","CONTRACTOR","DATE_RECEIVED","FORMVERSION","COUNTY","MUNIC_CODE","CONREG","CONN","LOT","STREET","CITY","SITE","OWNER","USE_2ND","USE_1ST","selected_flag","data_entry_status","ABANDONMENT_REC"
"1513728",,,"1","1","1558",1/14/1974 0:00:00,1,"15","15002","RF"," 05","015","  ",,,,"0","7",1,,
"1513729",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15002","RF"," 04","016","  ",,,,"0","1",1,,
"1513730",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15005","CON"," 02","017","  ",,,,"0","1",1,,
"1513731",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15004","CON"," 04","023","  ",,,,"0","1",1,,
"1513732",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15002","RF"," 01","009","  ",,,,"0","1",1,,
"1513733",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15010","CON"," 03","022","  ",,,,"0","1",1,,
"1513734",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15010","CON"," 07","010","  ",,,,"0","1",1,,
"1513735",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15011","CON"," 10","008","  ",,,,"0","1",1,,
"1513736",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15009","CON"," 05","035","  ",,,,"0","1",1,,
"1513737",,,"1","1","1836",1/21/1974 0:00:00,1,"15","15009","CON"," 08","021","  ",,,,"0","1",1,,
"1513738",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15005","CON"," 02","019","  ",,,,"0","1",1,,
"1513739",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","007","  ",,,,"0","1",1,,
"1513740",,,"1","1","3650",2/11/1974 0:00:00,1,"15","15009","CON"," 01","009","  ",,,,"0","1",1,,
"1513741",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 01","017","  ",,,,"0","1",1,,
"1513742",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15005","CON"," 11","008","  ",,,,"0","1",1,,
"1513743",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","CON"," 04","013","  ",,,,"0","1",1,,
"1513744",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15005","CON"," 11","006","  ",,,,"0","1",1,,
"1513745",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","CON"," 04","013","  ",,,,"0","1",1,,
"1513746",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 02","018","  ",,,,"0","1",1,,
"1513747",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","BF",,"004","  ",,,,"0","1",1,,
"1513748",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15001","CON"," 10","018","  ",,,,"0","1",1,,
"1513749",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 03","012","  ",,,,"0","1",1,,
"1513750",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 03","015","  ",,,,"0","1",1,,
"1513751",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 04","019","  ",,,,"0","1",1,,
"1513752",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15001","CON"," 09","007","  ",,,,"0","1",1,,
"1513753",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","CON"," 01","009","  ",,,,"0","1",1,,
"1513754",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 05","006","  ",,,,"0","5",1,,
"1513755",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15009","CON"," 06","015","  ",,,,"0","1",1,,
"1513756",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","CON","A","001","  ",,,,"0","1",1,,
"1513757",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15009","CON"," 01","015","  ",,,,"0","1",1,,
"1513758",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15008","RF"," 01","014","  ",,,,"0","1",1,,
"1513759",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 03","023","  ",,,,"0","1",1,,
"1513760",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15010","CON"," 01","011","  ",,,,"0","1",1,,
"1513761",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","CON"," 04","013","  ",,,,"0","1",1,,
"1513762",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15002","OF"," 08","015","  ",,,,"0","1",1,,
"1513763",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15004","CON","A","018","  ",,,,"0","1",1,,
"1513764",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","007","  ",,,,"0","1",1,,
"1513765",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","008","  ",,,,"0","1",1,,
"1513766",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","007","  ",,,,"0","1",1,,
"1513767",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","007","  ",,,,"0","1",1,,
"1513768",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","009","  ",,,,"0","1",1,,
"1513769",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","008","  ",,,,"0","1",1,,
"1513770",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","008","  ",,,,"0","1",1,,
"1513771",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","008","  ",,,,"0","1",1,,
"1513772",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 04","007","  ",,,,"0","1",1,,
"1513773",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15003","CON"," 05","018","  ",,,,"0","1",1,,
"1513774",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15009","CON"," 01","020","  ",,,,"0","1",1,,
"1513775",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15008","RF"," 06","021","  ",,,,"0","1",1,,
"1513776",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513777",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15004","CON"," 04","021","  ",,,,"0","1",1,,
"1513778",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15004","CON"," 04","021","  ",,,,"0","1",1,,
"1513779",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15009","CON"," 06","034","  ",,,,"0","1",1,,
"1513780",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513781",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15003","CON"," 08","015","  ",,,,"0","1",1,,
"1513782",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513783",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513784",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15003","CON"," 09","025","  ",,,,"0","1",1,,
"1513785",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513786",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513787",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","008","  ",,,,"0","1",1,,
"1513788",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15006","CON"," 01","027","  ",,,,"0","1",1,,
"1513789",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513790",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 03","012","  ",,,,"0","1",1,,
"1513791",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15004","CON"," 03","019","  ",,,,"0","1",1,,
"1513792",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15002","RF"," 03","028","  ",,,,"0","1",1,,
"1513793",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15009","CON"," 05","008","  ",,,,"0","1",1,,
"1513794",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15007","CON"," 05","006","  ",,,,"0","1",1,,
"1513795",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15009","CON"," 09","021","  ",,,,"0","1",1,,
"1513796",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15003","CON"," 06","018","  ",,,,"0","1",1,,
"1513797",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15005","CON"," 02","016","  ",,,,"0","1",1,,
"1513798",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 02","017","  ",,,,"0","1",1,,
"1513799",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15005","CON"," 08","007","  ",,,,"0","1",1,,
"1513800",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15009","CON"," 09","015","  ",,,,"0","1",1,,
"1513801",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15001","CON"," 10","011","  ",,,,"0","1",1,,
"1513802",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15006","CON"," 01","023","  ",,,,"0","1",1,,
"1513803",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513804",,,"1","1","3658",2/11/1974 0:00:00,1,"15","15009","CON"," 09","021","  ",,,,"0","1",1,,
"1513805",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513806",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15004","CON"," 03","035","  ",,,,"0","1",1,,
"1513807",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 10","004","  ",,,,"0","1",1,,
"1513808",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15003","CON"," 07","021","  ",,,,"1","2",1,,
"1513809",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 05","005","  ",,,,"0","1",1,,
"1513810",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 08","002","  ",,,,"0","1",1,,
"1513811",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 10","016","  ",,,,"0","1",1,,
"1513812",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 04","001","  ",,,,"0","1",1,,
"1513813",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15006","CON"," 04","020","  ",,,,"0","1",1,,
"1513814",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513815",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513816",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513817",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513818",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 08","003","  ",,,,"0","2",1,,
"1513819",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513820",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513821",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 08","004","  ",,,,"0","1",1,,
"1513822",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 11","020","  ",,,,"0","1",1,,
"1513823",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 11","020","  ",,,,"0","1",1,,
"1513824",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 03","018","  ",,,,"0","1",1,,
"1513825",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 11","016","  ",,,,"0","1",1,,
"1513826",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 11","016","  ",,,,"0","1",1,,
"1513827",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 08","002","  ",,,,"0","1",1,,
"1513828",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15004","CON"," 01","001","  ",,,,"0","1",1,,
"1513829",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 01","013","  ",,,,"0","1",1,,
"1513830",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 01","013","  ",,,,"0","1",1,,
"1513831",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 01","013","  ",,,,"0","1",1,,
"1513832",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 01","013","  ",,,,"0","1",1,,
"1513833",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 01","013","  ",,,,"0","1",1,,
"1513834",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 01","013","  ",,,,"0","1",1,,
"1513835",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15004","CON"," 01","006","  ",,,,"0","1",1,,
"1513836",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513837",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513838",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513839",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513840",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513841",,,"1","1","3644",2/11/1974 0:00:00,1,"15","15007","CON"," 07","007","  ",,,,"0","1",1,,
"1513842",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15009","CON"," 03","004","  ",,,,"0","1",1,,
"1513843",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15010","CON"," 05","014","  ",,,,"0","1",1,,
"1513844",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15009","CON"," 02","020","  ",,,,"0","1",1,,
"1513845",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15010","CON"," 04","014","  ",,,,"0","1",1,,
"1513846",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15008","RF","A","028","  ",,,,"0","1",1,,
"1513847",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15010","CON"," 05","014","  ",,,,"0","1",1,,
"1513848",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15009","CON"," 03","003","  ",,,,"0","1",1,,
"1513849",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15002","RF"," 04","006","  ",,,,"0","5",1,,
"1513850",,,"1","1","1703",2/11/1974 0:00:00,1,"15","15009","CON"," 06","013","  ",,,,"0","1",1,,
"1513851",,,"1","1","1603",2/11/1974 0:00:00,1,"15","15011","CON"," 03","006","  ",,,,"0","1",1,,
"1513852",,,"1","1","3701",2/11/1974 0:00:00,1,"15","15011","CON"," 05","C","  ",,,,"0","1",1,,
"1513853",,,"1","1","4239",2/11/1974 0:00:00,1,"15","15010","CON"," 04","015","  ",,,,"0","1",1,,
"1513854",,,"1","1","4239",2/11/1974 0:00:00,1,"15","15010","CON"," 05","014","  ",,,,"0","1",1,,
"1513855",,,"1","1","4239",2/11/1974 0:00:00,1,"15","15010","CON"," 05","014","  ",,,,"0","1",1,,
"1513856",,,"1","1","4239",2/11/1974 0:00:00,1,"15","15010","CON"," 05","018","  ",,,,"0","1",1,,
"1513857",,,"1","1","4824",2/11/1974 0:00:00,1,"15","15003","CON"," 09","021","  ",,,,"0","1",1,,
"1513858",,,"1","1","4847",2/11/1974 0:00:00,1,"15","15003","CON"," 09","022","  ",,,,"0","1",1,,
"1513859",,,"1","1","4847",2/11/1974 0:00:00,1,"15","15008","RF"," 05","022","  ",,,,"0","1",1,,
"1513860",,,"7","1","4767",2/8/1974 0:00:00,1,"15","15001","CON"," 10","023","  ",,,,,,1,,
"1513861",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513862",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513863",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15001","CON"," 10","023","  ",,,,"0","1",1,,
"1513864",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513865",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513866",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513867",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513868",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513869",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513870",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513871",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513872",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513873",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15001","CON"," 10","023","  ",,,,"0","1",1,,
"1513874",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15005","CON"," 01","016","  ",,,,"0","1",1,,
"1513875",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15001","CON"," 10","023","  ",,,,"0","1",1,,
"1513876",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15006","CON"," 04","015","  ",,,,"0","1",1,,
"1513877",,,"1","1","3323",2/8/1974 0:00:00,1,"15","15001","CON"," 10","E","  ",,,,"0","1",1,,
"1513878",,,"1","1","4324",2/8/1974 0:00:00,1,"15","15001","CON"," 04","021","  ",,,,"0","1",1,,
"1513879",,,"1","1","4324",2/8/1974 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1513880",,,"1","1","4324",9/12/1973 0:00:00,1,"15","15001","CON"," 10","024","  ",,,,"0","1",1,,
"1513881",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15005","CON"," 11","006","  ",,,,"0","1",1,,
"1513882",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15009","CON"," 01","015","  ",,,,"0","1",1,,
"1513883",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15003","CON"," 07","003","  ",,,,"0","1",1,,
"1513884",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513885",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513886",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513887",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513888",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513889",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15009","CON"," 01","011","  ",,,,"0","1",1,,
"1513890",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15004","CON"," 01","022","  ",,,,"0","1",1,,
"1513891",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15004","CON"," 01","022","  ",,,,"0","1",1,,
"1513892",,,"1","1","1558",2/14/1974 0:00:00,1,"15","15004","CON"," 01","022","  ",,,,"0","1",1,,
"1513893",,,"1","1","1505",2/18/1974 0:00:00,1,"15","15007","CON"," 07","009","  ",,,,"0","1",1,,
"1513894",,,"1","1","1505",2/18/1974 0:00:00,1,"15","15007","CON"," 07","009","  ",,,,"0","1",1,,
"1513895",,,"1","1","1505",2/18/1974 0:00:00,1,"15","15009","CON"," 08","021","  ",,,,"0","1",1,,
"1513896",,,"1","1","1505",2/18/1974 0:00:00,1,"15","15009","CON"," 05","044","  ",,,,"0","1",1,,
"1513897",,,"1","1","4806",5/28/1973 0:00:00,1,"15","15010","CON"," 03","024","  ",,,,"0","1",1,,
"1513898",,,"1","1","3644",2/25/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513899",,,"1","1","3658",2/25/1974 0:00:00,1,"15","15004","CON"," 01","029","  ",,,,"0","1",1,,
"1513900",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15002","RF"," 05","027","  ",,,,"0","1",1,,
"1513901",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15010","CON"," 03","012","  ",,,,"0","1",1,,
"1513902",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15008","RF"," 01","027","  ",,,,"0","1",1,,
"1513903",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15005","CON"," 02","001","  ",,,,"0","1",1,,
"1513904",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15004","CON","A","019","  ",,,,"0","1",1,,
"1513905",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15701",,,,"  ",,,,"0","1",1,,
"1513906",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15009","CON"," 06","017","  ",,,,"0","1",1,,
"1513907",,,"1","1","1558",3/8/1974 0:00:00,1,"15","15007","CON"," 01","011","  ",,,,"0","1",1,,
"1513908",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15002","OF"," 03","005","  ",,,,"0","1",1,,
"1513909",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 11","001","  ",,,,"0","1",1,,
"1513910",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 11","008","  ",,,,"0","1",1,,
"1513911",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 03","005","  ",,,,"0","1",1,,
"1513912",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","010","  ",,,,"0","1",1,,
"1513913",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 11","007","  ",,,,"0","1",1,,
"1513914",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 06","C","  ",,,,"0","2",1,,
"1513915",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 08","011","  ",,,,"0","1",1,,
"1513916",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 08","010","  ",,,,"0","1",1,,
"1513917",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 05","002","  ",,,,"0","2",1,,
"1513918",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 05","C","  ",,,,"0","1",1,,
"1513919",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 06","014","  ",,,,"0","1",1,,
"1513920",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","010","  ",,,,"0","1",1,,
"1513921",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 02","003","  ",,,,"0","1",1,,
"1513922",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","021","  ",,,,"0","2",1,,
"1513923",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","015","  ",,,,"0","1",1,,
"1513924",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","020","  ",,,,"0","1",1,,
"1513925",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","023","  ",,,,"0","1",1,,
"1513926",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 02","011","  ",,,,"0","1",1,,
"1513927",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","024","  ",,,,"0","1",1,,
"1513928",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","016","  ",,,,"0","1",1,,
"1513929",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","023","  ",,,,"0","1",1,,
"1513930",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","023","  ",,,,"0","1",1,,
"1513931",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","023","  ",,,,"0","1",1,,
"1513932",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 06","020","  ",,,,"0","1",1,,
"1513933",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","025","  ",,,,"0","1",1,,
"1513934",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","015","  ",,,,"0","1",1,,
"1513935",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 05","017","  ",,,,"0","1",1,,
"1513936",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","023","  ",,,,"0","1",1,,
"1513937",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 03","007","  ",,,,"0","1",1,,
"1513938",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 05","C","  ",,,,"0","1",1,,
"1513939",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15002","RF"," 05","027","  ",,,,"0","1",1,,
"1513940",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","016","  ",,,,"0","1",1,,
"1513941",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 01","015","  ",,,,"0","1",1,,
"1513942",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 08","C","  ",,,,"0","1",1,,
"1513943",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","029","  ",,,,"0","1",1,,
"1513944",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 02","022","  ",,,,"0","1",1,,
"1513945",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 03","023","  ",,,,"0","1",1,,
"1513946",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","030","  ",,,,"0","1",1,,
"1513947",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15002","OF"," 03","005","  ",,,,"0","1",1,,
"1513948",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 02","001","  ",,,,"0","1",1,,
"1513949",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 05","008","  ",,,,"0","1",1,,
"1513950",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 05","007","  ",,,,"0","1",1,,
"1513951",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","025","  ",,,,"0","1",1,,
"1513952",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 06","011","  ",,,,"0","1",1,,
"1513953",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 11","002","  ",,,,"0","1",1,,
"1513954",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 10","005","  ",,,,"0","1",1,,
"1513955",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 09","011","  ",,,,"0","1",1,,
"1513956",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 04","A","  ",,,,"0","1",1,,
"1513957",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","OF"," 01","033","  ",,,,"0","1",1,,
"1513958",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 02","018","  ",,,,"0","1",1,,
"1513959",,,"1","1","1504",3/18/1974 0:00:00,1,"15","15011","CON"," 04","001","  ",,,,"0","1",1,,
