"Hole_Id","Bore_Hole_ID","WELL_ID","Diameter","Depth_from","Depth_to","HOLE_DEPTH_UOM","HOLE_DIAMETER_UOM"
1005404967,1005184919,"7230312",5.93,20.00,160.00,"ft","inch"
1005405039,1005184922,"7230313",9.75,0.00,131.00,"ft","inch"
1005405040,1005184922,"7230313",6.12,131.00,285.00,"ft","inch"
1005405629,1005184934,"7230317",9.75,0.00,24.00,"ft","inch"
1005405630,1005184934,"7230317",6.12,24.00,98.00,"ft","inch"
1005405672,1005184937,"7230318",9.75,0.00,48.00,"ft","inch"
1005405673,1005184937,"7230318",5.93,48.00,140.00,"ft","inch"
1005405722,1005184940,"7230319",9.75,0.00,132.00,"ft","inch"
1005405723,1005184940,"7230319",6.00,132.00,297.00,"ft","inch"
1005405774,1005184943,"7230320",9.75,0.00,78.00,"ft","inch"
1005405775,1005184943,"7230320",6.00,78.00,137.00,"ft","inch"
1005405946,1005184955,"7230324",9.75,0.00,42.00,"ft","inch"
1005405947,1005184955,"7230324",5.93,42.00,260.00,"ft","inch"
1005360239,1005267595,"7230759",8.00,0.00,22.50,"ft","inch"
1005360240,1005267595,"7230759",2.00,22.50,24.00,"ft","inch"
1005420442,1005281949,"7230793",15.55,0.00,31.21,"m","cm"
1005408221,1005199515,"7230919",6.03,0.00,5.49,"m","cm"
1005408236,1005199518,"7230920",6.03,0.00,2.44,"m","cm"
1005408237,1005199518,"7230920",5.20,2.44,5.49,"m","cm"
1005408255,1005199539,"7230921",6.03,0.00,2.44,"m","cm"
1005408256,1005199539,"7230921",5.20,2.44,5.49,"m","cm"
1005408280,1005199542,"7230922",6.03,0.00,3.66,"m","cm"
1005408298,1005199545,"7230923",4.82,0.00,4.27,"m","cm"
1005408528,1005199747,"7230926",4.82,0.00,3.10,"m","cm"
1005408529,1005199747,"7230926",4.03,3.10,6.10,"m","cm"
1005408538,1005199750,"7230927",4.82,0.00,4.57,"m","cm"
1005408547,1005199753,"7230928",6.03,0.00,4.57,"m","cm"
1005408586,1005199756,"7230929",6.03,0.00,4.57,"m","cm"
1005408709,1005199759,"7230930",6.03,0.00,4.57,"m","cm"
1005409604,1005200214,"7230956",11.43,0.00,4.57,"m","cm"
1005409605,1005200214,"7230956",7.62,4.57,19.81,"m","cm"
1005409644,1005200276,"7230959",8.30,0.00,7.62,"m","cm"
1005409684,1005200285,"7230962",11.43,0.00,5.49,"m","cm"
1005409685,1005200285,"7230962",7.62,5.49,12.19,"m","cm"
1005409699,1005200288,"7230963",11.43,0.00,3.10,"m","cm"
1005410195,1005200294,"7230965",8.30,0.00,4.27,"m","cm"
1005410196,1005200294,"7230965",5.70,4.27,12.45,"m","cm"
1005283696,1005209908,"7231245",8.00,0.00,30.00,"ft","inch"
1005283764,1005209920,"7231249",,,,"m","cm"
1005283774,1005209927,"7231250",,,,"m","cm"
1005283787,1005209930,"7231251",,,,"m","cm"
1005283800,1005209933,"7231252",,,,"m","cm"
1005283816,1005209936,"7231253",,,,"m","cm"
1005285273,1005209939,"7231254",,,,"m","cm"
1005285283,1005209942,"7231255",,,,"ft","inch"
1005286432,1005213037,"7231361",8.30,0.00,4.27,"m","cm"
1005286433,1005213037,"7231361",5.70,4.27,10.38,"m","cm"
1005286450,1005213040,"7231362",8.30,0.00,4.57,"m","cm"
1005286451,1005213040,"7231362",5.60,4.57,10.36,"m","cm"
1005286664,1005213130,"7231367",8.30,0.00,3.66,"m","cm"
1005291252,1005215502,"7231497",4.82,0.00,1.50,"m","cm"
1005291281,1005215505,"7231498",4.82,0.00,1.50,"m","cm"
1005291298,1005215508,"7231499",6.03,0.00,1.50,"m","cm"
1005291309,1005215511,"7231500",4.82,0.00,1.50,"m","cm"
1005291320,1005215514,"7231501",6.03,0.00,1.50,"m","cm"
1005291331,1005215517,"7231502",4.82,0.00,13.71,"m","cm"
1005291348,1005215520,"7231503",6.03,0.00,1.50,"ft","inch"
1005291362,1005215523,"7231504",6.03,0.00,1.50,"m","cm"
1005291379,1005215526,"7231505",4.82,0.00,1.50,"m","cm"
1005291396,1005215529,"7231506",4.82,0.00,1.50,"m","cm"
1005291410,1005215532,"7231507",6.03,0.00,1.50,"m","cm"
1005291424,1005215535,"7231508",4.82,0.00,1.50,"m","cm"
1005291441,1005215538,"7231509",6.30,0.00,4.57,"m","cm"
1005291458,1005215541,"7231510",8.30,0.00,7.62,"m","cm"
1005291523,1005215544,"7231511",8.30,0.00,10.38,"ft","inch"
1005291534,1005215547,"7231512",8.30,0.00,9.14,"m","cm"
1005291548,1005215550,"7231513",8.30,0.00,5.18,"m","cm"
1005291559,1005215553,"7231514",8.30,0.00,15.20,"m","cm"
1005291570,1005215556,"7231515",8.30,0.00,1.50,"m","cm"
1005291584,1005215559,"7231516",8.30,0.00,5.18,"m","cm"
1005291601,1005215562,"7231517",8.30,0.00,9.45,"m","cm"
1005291618,1005215690,"7231518",8.30,0.00,15.24,"m","cm"
1005291629,1005215693,"7231519",8.30,0.00,10.67,"m","cm"
1005291640,1005215696,"7231520",8.30,0.00,5.49,"m","cm"
1005291729,1005215708,"7231524",15.24,0.00,2.44,"m","cm"
1005291740,1005215711,"7231525",6.03,0.00,2.14,"m","cm"
1005291741,1005215711,"7231525",5.20,2.13,6.10,"m","cm"
1005291750,1005215714,"7231526",5.21,0.00,2.44,"m","cm"
1005291751,1005215714,"7231526",3.45,2.44,8.40,"m","cm"
1005291841,1005215717,"7231527",15.24,0.00,2.44,"m","cm"
1005291852,1005215720,"7231528",15.24,0.00,2.44,"m","cm"
1005291863,1005215723,"7231529",15.24,0.00,2.44,"m","cm"
1005291874,1005215767,"7231530",15.24,0.00,2.44,"m","cm"
